p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
L1CAM.3,8.2248514429534e-12,-0.302392008851436,0.382,0.453,2.72958144837294e-07,L1,L1CAM
SRM,8.5526753517336e-12,0.679484079121344,0.384,0.316,2.83837636897983e-07,L1,SRM
ND2.4,8.60052344114526e-12,-167.514270999983,0.571,0.641,2.85425571441288e-07,L1,ND2
ANKRD30B.4,8.82554300825333e-12,-14.5986470838655,0.496,0.412,2.92893295814903e-07,L1,ANKRD30B
DUSP12.1,8.89366399247195e-12,-0.309042714664298,0.2,0.272,2.95154026918167e-07,L1,DUSP12
RRAGD.1,8.99095020964294e-12,-0.438835394878799,0.315,0.391,2.9838266460742e-07,L1,RRAGD
GSR.2,9.0831163474171e-12,-0.534525988124691,0.32,0.394,3.01441382221731e-07,L1,GSR
ACAT2.4,9.15114425225756e-12,-1.36612001338485,0.184,0.251,3.03699024299672e-07,L1,ACAT2
LARP6.1,9.27932673261263e-12,-0.281986182661899,0.168,0.237,3.07953016275215e-07,L1,LARP6
ZNF565.2,9.62576306486475e-12,-0.259975773418813,0.169,0.24,3.19450198833666e-07,L1,ZNF565
TMEM44-AS1.2,9.87440362092969e-12,-0.250523053603521,0.099,0.159,3.27701832967794e-07,L1,TMEM44-AS1
MTMR7.3,1.01545226654611e-11,-5.51389655682848,0.797,0.84,3.36998143698658e-07,L1,MTMR7
ZFHX4.3,1.05350630677378e-11,-3.26728206636041,0.32,0.242,3.49627138029015e-07,L1,ZFHX4
VOPP1.4,1.08346739472954e-11,-1.13364346182021,0.692,0.621,3.59570324288891e-07,L1,VOPP1
SHFM1.2,1.17523824240516e-11,-0.292477944849557,0.208,0.282,3.90026315506999e-07,L1,SHFM1
KIAA0195.1,1.2080558154137e-11,-0.350713860424649,0.262,0.337,4.00917483461345e-07,L1,KIAA0195
TCEB2.2,1.21437428014132e-11,-0.289870607075095,0.235,0.309,4.03014392350499e-07,L1,TCEB2
IFITM10.3,1.28800983487546e-11,-1.02767900987433,0.121,0.18,4.2745182390012e-07,L1,IFITM10
SLC35E1.2,1.29492238972041e-11,-0.343477853826778,0.24,0.311,4.29745893476513e-07,L1,SLC35E1
TERF2.2,1.29860119962445e-11,-0.436814234018734,0.302,0.378,4.30966780119365e-07,L1,TERF2
CNIH1.3,1.29974719207788e-11,-0.535380793781219,0.424,0.497,4.31347100634886e-07,L1,CNIH1
PRDM5.3,1.34580890531001e-11,-1.15856646271807,0.483,0.41,4.46633601405233e-07,L1,PRDM5
SMARCD1,1.47584014622201e-11,-0.250535581898717,0.16,0.227,4.89787069326698e-07,L1,SMARCD1
SH3RF3.4,1.48882369359639e-11,-31.9234520149742,0.905,0.846,4.94095919193833e-07,L1,SH3RF3
KCNG2.3,1.49034768065138e-11,-83.9210868567331,0.128,0.185,4.94601684777775e-07,L1,KCNG2
C11orf54.2,1.52284131924082e-11,-0.562034012557831,0.384,0.46,5.05385348616452e-07,L1,C11orf54
HDDC2.4,1.52970591568975e-11,-0.872376196649497,0.255,0.327,5.07663502239956e-07,L1,HDDC2
ZNF250.2,1.55449235469973e-11,-0.429460643892308,0.207,0.275,5.158893777542e-07,L1,ZNF250
TMEM127,1.57438262187164e-11,-0.486667021359481,0.238,0.308,5.2249036072054e-07,L1,TMEM127
IRAK2.3,1.57903451848942e-11,-0.257371165804422,0.089,0.146,5.24034185651083e-07,L1,IRAK2
SPAST.3,1.58896931953021e-11,-2.04045767150308,0.569,0.622,5.2733124807249e-07,L1,SPAST
LOC105379254,1.68626931979438e-11,-0.311191596061761,0.067,0.12,5.59622199160163e-07,L1,LOC105379254
BLVRA.2,1.71135937055073e-11,-0.268558482390946,0.132,0.196,5.67948834304671e-07,L1,BLVRA
ADHFE1.3,1.71198733887962e-11,-0.361810208851339,0.143,0.21,5.68157238153981e-07,L1,ADHFE1
NDUFB9.2,1.75588133830267e-11,-0.269945842657011,0.183,0.251,5.82724339742507e-07,L1,NDUFB9
LRRC4.1,1.79086563224319e-11,-0.501873613359227,0.298,0.372,5.94334577372547e-07,L1,LRRC4
DHX40.1,1.79781726406131e-11,-0.287115944335649,0.185,0.254,5.96641615424027e-07,L1,DHX40
PPFIA3.3,1.83542635877366e-11,-0.543024250264223,0.336,0.409,6.09122945686215e-07,L1,PPFIA3
TOB2.3,1.96257061151933e-11,-0.414348559026753,0.222,0.292,6.51318308844921e-07,L1,TOB2
MAZ.3,1.99454237447636e-11,-0.316320912467827,0.208,0.28,6.61928777817471e-07,L1,MAZ
CLIP3.4,2.00514589696183e-11,-6.83622770431221,0.388,0.455,6.65447768824723e-07,L1,CLIP3
RAB9A.1,2.01577478755902e-11,-0.355535270535578,0.193,0.263,6.68975178747211e-07,L1,RAB9A
PPP1R3F.1,2.12168143690625e-11,-0.266583056723223,0.154,0.221,7.04122418466078e-07,L1,PPP1R3F
RPL37A.4,2.18276238711287e-11,-0.557132659331262,0.289,0.362,7.2439335341115e-07,L1,RPL37A
ELL,2.48665991543425e-11,-0.270621095017784,0.162,0.229,8.25247826135165e-07,L1,ELL
KLF3-AS1.4,2.52309672886006e-11,-16.3099587558309,0.303,0.368,8.37340111406789e-07,L1,KLF3-AS1
LOC105374013.3,2.61342675281958e-11,-2.41724063436289,0.481,0.541,8.67317936458235e-07,L1,LOC105374013
SEMA4A.4,2.72024723654787e-11,-1.23408437888766,0.093,0.15,9.02768450393143e-07,L1,SEMA4A
ADH5.1,2.80505941446603e-11,-0.33800388687251,0.233,0.305,9.3091506787884e-07,L1,ADH5
DCAF12.1,2.87532390785722e-11,-0.298192523948528,0.176,0.243,9.54233745300577e-07,L1,DCAF12
UBE2Q2P1.4,2.89884329980043e-11,-4.05903810271582,0.395,0.453,9.6203912590477e-07,L1,UBE2Q2P1
GEMIN8.3,2.94321589079286e-11,-0.526835687047286,0.222,0.292,9.76765057677428e-07,L1,GEMIN8
SWT1.2,2.95992257736754e-11,-1.74767073790486,0.345,0.417,9.82309505750966e-07,L1,SWT1
CDC37L1.2,3.00256161152121e-11,-9.36827525313505,0.403,0.478,9.96460122015543e-07,L1,CDC37L1
NRDE2.1,3.00576276476078e-11,-0.28998115937264,0.176,0.244,9.97522488741159e-07,L1,NRDE2
REV3L.4,3.09383254143893e-11,-28.2022428512438,0.973,0.945,1.02675020552734e-06,L1,REV3L
DNAJC12.2,3.16327658723917e-11,0.534682109220383,0.328,0.26,1.04979660100706e-06,L1,DNAJC12
RPS4Y1.1,3.18372733199956e-11,-0.652756730404495,0.175,0.239,1.05658358967069e-06,L1,RPS4Y1
LOC105370456.3,3.1959332017131e-11,-1.22968445039994,0.077,0.13,1.06063435165253e-06,L1,LOC105370456
ZNF283.1,3.21971444577039e-11,-0.347147724543944,0.246,0.318,1.06852663311782e-06,L1,ZNF283
LOC105374165.2,3.31035441969754e-11,-23.6184841020257,0.124,0.08,1.09860732126502e-06,L1,LOC105374165
SLC35E3.2,3.42075778589349e-11,-0.646950515276275,0.274,0.344,1.13524688640447e-06,L1,SLC35E3
LOC101927550.2,3.43596802747199e-11,-0.437414358375552,0.133,0.196,1.14029470927713e-06,L1,LOC101927550
RPSAP58.2,3.53586917904543e-11,-1.18260582348737,0.338,0.414,1.17344890444981e-06,L1,RPSAP58
LGI1.4,3.5770086027931e-11,-3.99976288910222,0.63,0.681,1.18710184500895e-06,L1,LGI1
UGDH-AS1.2,3.70740299470983e-11,-0.400675046516253,0.252,0.323,1.23037583185435e-06,L1,UGDH-AS1
MTERF2.2,3.77731433196664e-11,-0.403146672424961,0.247,0.318,1.25357730734977e-06,L1,MTERF2
ACSL1.2,3.84771777151919e-11,-0.442656313509571,0.268,0.34,1.27694209683407e-06,L1,ACSL1
RNF144B.4,4.10447016350033e-11,-16.3584542296832,0.073,0.122,1.36215051316086e-06,L1,RNF144B
SEPSECS-AS1.2,4.41512018483956e-11,-0.45932628042188,0.15,0.214,1.4652459357427e-06,L1,SEPSECS-AS1
LINC00202-1.2,4.42042591368584e-11,-0.388907279448107,0.131,0.192,1.46700674797492e-06,L1,LINC00202-1
CREB5.4,4.60793709954812e-11,-14.0145702702684,0.269,0.208,1.52923608522703e-06,L1,CREB5
IL17RA.2,4.67044763345092e-11,-0.759625844332168,0.132,0.192,1.54998145611336e-06,L1,IL17RA
LOC105371192.2,4.92884813581128e-11,-0.4078413410871,0.158,0.224,1.63573683083169e-06,L1,LOC105371192
ID2.4,5.01248895419206e-11,-1.66374547666948,0.305,0.375,1.66349470922772e-06,L1,ID2
GRM4.4,5.07824576888928e-11,-0.896425302549996,0.168,0.114,1.68531742332129e-06,L1,GRM4
CALY.3,5.13909756017751e-11,-2.40614375995886,0.818,0.789,1.70551230729611e-06,L1,CALY
LGMN.3,5.51098391119942e-11,-0.912273301479658,0.35,0.419,1.82893023060975e-06,L1,LGMN
LRP2BP.2,5.79258806671253e-11,-1.24255690788846,0.405,0.474,1.92238620169989e-06,L1,LRP2BP
SNRPD3,5.8715532512569e-11,-0.254902952495766,0.136,0.198,1.94859237749463e-06,L1,SNRPD3
SDHC.2,5.90509487608021e-11,-0.440917786042856,0.324,0.397,1.95972383652474e-06,L1,SDHC
MRPL50.1,5.95094418490967e-11,-0.310343185693806,0.223,0.291,1.97493984664597e-06,L1,MRPL50
LOC642852.2,6.27128364744308e-11,-0.306971125723239,0.201,0.271,2.08125090407693e-06,L1,LOC642852
NOMO1.2,6.46266096153684e-11,-0.35254455420779,0.22,0.288,2.14476329330523e-06,L1,NOMO1
OSBPL11.1,6.6777830653618e-11,-0.363788625622207,0.257,0.328,2.21615586590162e-06,L1,OSBPL11
ELF1.2,6.88083061349236e-11,-0.7559416961812,0.118,0.177,2.28354125569971e-06,L1,ELF1
LOC100506606,6.90162914810687e-11,-0.38826745424838,0.081,0.134,2.29044366538223e-06,L1,LOC100506606
GRIN2A.4,7.2679080028698e-11,51.7465948647004,0.798,0.995,2.4120006289124e-06,L1,GRIN2A
SPHK2.2,7.38225453335774e-11,-0.275181114454246,0.152,0.217,2.44994881198543e-06,L1,SPHK2
PLA2G12A.2,7.59603442750654e-11,-0.439242253766889,0.395,0.46,2.5208959454566e-06,L1,PLA2G12A
ZNF32.2,7.60934564159807e-11,-0.288063412565222,0.162,0.226,2.52531353807715e-06,L1,ZNF32
LRRC8A.2,7.61246506509014e-11,-0.270628300818812,0.206,0.275,2.52634878115147e-06,L1,LRRC8A
BEAN1,7.72880536207627e-11,-0.287558537980887,0.142,0.204,2.56495863551225e-06,L1,BEAN1
ANKAR.3,7.89926693324793e-11,-3.54206582978322,0.595,0.653,2.62152971713699e-06,L1,ANKAR
METRN,8.44105780655981e-11,-0.27298303573676,0.118,0.177,2.801333854263e-06,L1,METRN
TOB1.1,8.53853839016461e-11,-0.346177895046987,0.218,0.286,2.83368473554393e-06,L1,TOB1
SEMA4B.2,8.60803167976238e-11,-0.584664497424921,0.4,0.471,2.85674747356274e-06,L1,SEMA4B
LOC102724832.2,1.00597599556112e-10,-2.11195067645108,0.5,0.561,3.33853253646868e-06,L1,LOC102724832
FAU,1.02051319279659e-10,-0.347108061507737,0.266,0.34,3.38677713293405e-06,L1,FAU
HPS3.2,1.0796542071246e-10,-0.407787797494501,0.224,0.292,3.5830484171844e-06,L1,HPS3
LOC105370524.2,1.09281799246619e-10,-0.803528000464931,0.101,0.16,3.62673507159755e-06,L1,LOC105370524
SDK1.4,1.09352664263856e-10,-67.9934538014114,0.753,0.784,3.6290868689246e-06,L1,SDK1
EIF1B-AS1.3,1.09624910276453e-10,-0.565425107396332,0.213,0.281,3.63812189734464e-06,L1,EIF1B-AS1
RPS27A.3,1.13152452032437e-10,-5.0531677740047,0.572,0.635,3.75519042560048e-06,L1,RPS27A
FAM174A.2,1.1696696834228e-10,0.410202876998949,0.426,0.497,3.88178277837525e-06,L1,FAM174A
ADI1.2,1.26668118108433e-10,-0.269866004357501,0.166,0.231,4.20373483566457e-06,L1,ADI1
RXRA,1.3138828281224e-10,0.29821618835908,0.297,0.232,4.36038294168982e-06,L1,RXRA
ZNF430.3,1.32266109166384e-10,-0.561998569682184,0.235,0.303,4.38951536490479e-06,L1,ZNF430
LAMA5,1.35457997504294e-10,0.25038524208305,0.209,0.153,4.49544456317501e-06,L1,LAMA5
PDZD4,1.38642496945171e-10,-0.289484524642316,0.186,0.252,4.6011285461194e-06,L1,PDZD4
MCMBP.3,1.38963363532012e-10,-0.358061097713119,0.25,0.318,4.61177714553689e-06,L1,MCMBP
ZPBP.3,1.40130355164887e-10,-0.868630348100875,0.177,0.122,4.65050609685711e-06,L1,ZPBP
CDIPT.3,1.43554442549602e-10,-0.380604348258977,0.279,0.349,4.76414128489363e-06,L1,CDIPT
RPLP1,1.47316001591474e-10,-0.522937942011087,0.329,0.398,4.88897614481626e-06,L1,RPLP1
ARMCX1.2,1.69542210643374e-10,-0.255384199496542,0.159,0.223,5.62659734462165e-06,L1,ARMCX1
ZNF117.3,1.90444177795467e-10,-0.339308762091241,0.187,0.252,6.32027092849815e-06,L1,ZNF117
ZNF585A.4,1.91538079438388e-10,-0.36213583273391,0.196,0.261,6.35657424232177e-06,L1,ZNF585A
LOC102724946.2,1.93630716639861e-10,-0.462367482601281,0.069,0.118,6.42602259312707e-06,L1,LOC102724946
SLC26A11.2,1.93820809208496e-10,-0.270268323546976,0.228,0.298,6.43233119520237e-06,L1,SLC26A11
RRM1.2,1.95833924333575e-10,-0.362166694008865,0.184,0.248,6.49914044685834e-06,L1,RRM1
NOX5.2,2.01691735160275e-10,-1.34871674298754,0.074,0.123,6.69354361476404e-06,L1,NOX5
C17orf67.1,2.03416143630323e-10,-0.264969554062511,0.117,0.175,6.75077155865952e-06,L1,C17orf67
PSMG3.2,2.17577420499926e-10,-0.260729946938209,0.152,0.215,7.22074185413105e-06,L1,PSMG3
TSPAN9.3,2.24541710426022e-10,-3.36807603214718,0.315,0.24,7.4518657439084e-06,L1,TSPAN9
LYRM2.4,2.24923086594144e-10,-0.329080853178836,0.283,0.352,7.46452247479987e-06,L1,LYRM2
APMAP.1,2.25479025450376e-10,-0.500586924236239,0.408,0.474,7.48297241762161e-06,L1,APMAP
CACNA1I.2,2.29733730927121e-10,-0.296650661477692,0.278,0.351,7.62417332827837e-06,L1,CACNA1I
WBP2NL,2.32580990927911e-10,-0.734686986141236,0.257,0.324,7.71866534592457e-06,L1,WBP2NL
POLH.3,2.37071090459985e-10,-0.479171210912301,0.253,0.321,7.86767827909554e-06,L1,POLH
PDXP.3,2.54213064808356e-10,-3.54011366674649,0.287,0.362,8.4365689817949e-06,L1,PDXP
B4GAT1.4,2.62885067283271e-10,-5.09447619352698,0.485,0.416,8.72436672792991e-06,L1,B4GAT1
INPP5F.3,2.72633789159441e-10,-9.65877793251711,0.788,0.811,9.04789756083438e-06,L1,INPP5F
SDCBP.3,2.76881031781856e-10,-0.719769452010735,0.283,0.352,9.18885080174446e-06,L1,SDCBP
WWP2.1,2.79111916901333e-10,-0.348901310993311,0.328,0.403,9.26288718620452e-06,L1,WWP2
MPP6.4,2.88327591115057e-10,-5.91010568184456,0.851,0.914,9.56872776633538e-06,L1,MPP6
ARHGAP5.4,2.97823956802463e-10,-14.3432076018991,0.868,0.826,9.88388365440336e-06,L1,ARHGAP5
RAB29.2,2.98237044578292e-10,-0.272340481283961,0.122,0.179,9.89759279841978e-06,L1,RAB29
AAMDC.1,2.99984818487938e-10,-0.259082757202481,0.104,0.159,9.9555961711592e-06,L1,AAMDC
RPL13.4,3.18134446188291e-10,-2.28572424375068,0.545,0.609,1.05579278656508e-05,L1,RPL13
GRIA1.3,3.29814174883156e-10,-34.7728883625338,0.993,0.982,1.09455430218473e-05,L1,GRIA1
CYTH1.2,3.30337111788884e-10,-1.21272142490317,0.51,0.568,1.09628977289377e-05,L1,CYTH1
NT5C.1,3.31508030674279e-10,-0.295226592713742,0.122,0.179,1.10017570139873e-05,L1,NT5C
RNF6.2,3.44017035719984e-10,-0.426744467073489,0.239,0.309,1.14168933644391e-05,L1,RNF6
DKK3.4,3.4508087141687e-10,-10.1571166441488,0.821,0.836,1.14521988797117e-05,L1,DKK3
CANX.3,3.45946486925061e-10,-10.7466704574277,0.718,0.675,1.1480926061582e-05,L1,CANX
STARD10.2,3.46208634726284e-10,-0.31968184769121,0.181,0.245,1.14896259606612e-05,L1,STARD10
TMED9,3.47878688186491e-10,-0.264887379543753,0.166,0.228,1.15450500248451e-05,L1,TMED9
ZNF577.4,3.64893385717697e-10,-0.418512278891046,0.329,0.399,1.21097167918132e-05,L1,ZNF577
SMC1A.1,3.75290570815035e-10,-0.305187497160407,0.212,0.277,1.24547681736385e-05,L1,SMC1A
LINC01197.4,3.89328304048971e-10,-2.35187922272606,0.353,0.404,1.29206384264732e-05,L1,LINC01197
SCAF1,3.95026943166988e-10,-0.253960532120275,0.113,0.169,1.31097591628828e-05,L1,SCAF1
CFAP43.2,4.13321240062793e-10,-0.768121160498262,0.298,0.365,1.37168919939639e-05,L1,CFAP43
LOC389247.2,4.1474662092857e-10,-0.441143081761431,0.276,0.342,1.37641961087564e-05,L1,LOC389247
TRO.2,4.40518747520331e-10,-0.371674279238541,0.263,0.329,1.46194956739572e-05,L1,TRO
ATP6AP1.4,4.45763184493693e-10,-0.407963959554331,0.42,0.35,1.47935428037922e-05,L1,ATP6AP1
SLC4A3.3,4.58021544458346e-10,-1.10226086803136,0.363,0.296,1.52003609959391e-05,L1,SLC4A3
DDX31.2,4.72955770787196e-10,-0.305655632774699,0.172,0.235,1.56959831651147e-05,L1,DDX31
TMEM158.3,5.06075327749369e-10,-1.1879865153132,0.159,0.22,1.67951219020183e-05,L1,TMEM158
GINM1,5.41659588165191e-10,-0.320112062021639,0.212,0.278,1.79760567524382e-05,L1,GINM1
LOC100288798.4,5.55069829398553e-10,-7.68381995390573,0.355,0.424,1.84211024282498e-05,L1,LOC100288798
MAU2.2,5.69120553242699e-10,-0.441291995269714,0.438,0.507,1.88874038004655e-05,L1,MAU2
ZNF518A.3,6.1931935018448e-10,-4.25092376615955,0.71,0.752,2.05533512745723e-05,L1,ZNF518A
LINC01000,6.47095801743429e-10,-0.284335913739494,0.192,0.255,2.14751683724592e-05,L1,LINC01000
APOLD1.2,6.58361656058306e-10,-0.728008049810799,0.079,0.129,2.1849048279607e-05,L1,APOLD1
NR4A3.4,6.74980909319792e-10,-18.2879746528083,0.134,0.194,2.24005914375959e-05,L1,NR4A3
ANKRD30BP2.3,6.79525973109846e-10,-0.537741891356462,0.282,0.342,2.25514284695965e-05,L1,ANKRD30BP2
LOC105377904.3,6.99458375253228e-10,-0.320283941053789,0.063,0.111,2.32129250995289e-05,L1,LOC105377904
PWWP2A.3,7.31954085829794e-10,-4.34120397063859,0.633,0.668,2.42913602464334e-05,L1,PWWP2A
B3GALTL.3,7.32713107419727e-10,1.49597364545437,0.65,0.648,2.43165498959385e-05,L1,B3GALTL
CTC1.2,7.42652117535123e-10,-0.275046594396069,0.173,0.235,2.46463958246381e-05,L1,CTC1
NCAN.3,7.64999067913605e-10,-0.316464405133072,0.324,0.386,2.53880240668488e-05,L1,NCAN
GABRA1.4,7.74638630488316e-10,-66.2945378153238,0.961,0.947,2.57079322300158e-05,L1,GABRA1
LOC105377177.4,7.87966682780574e-10,-10.4093224432179,0.093,0.148,2.61502503014389e-05,L1,LOC105377177
ZNF528.3,8.01803550002238e-10,-0.374521465066884,0.232,0.297,2.66094544139243e-05,L1,ZNF528
FUT10.2,8.470944476739e-10,-1.03414545939423,0.263,0.326,2.81125234349537e-05,L1,FUT10
ZNF674.1,8.64786072600958e-10,-0.271718314942037,0.165,0.225,2.8699655391408e-05,L1,ZNF674
INPP5J.3,8.68794741244649e-10,-0.622045742630065,0.125,0.179,2.88326910776862e-05,L1,INPP5J
SMAD9.4,9.11360082074967e-10,0.941408685915521,0.312,0.392,3.02453070438219e-05,L1,SMAD9
RAB8B.4,9.25610661565774e-10,-1.56908241841791,0.395,0.468,3.07182410253833e-05,L1,RAB8B
YEATS4.3,1.00538327161692e-09,-0.311404452549434,0.223,0.291,3.33656546351507e-05,L1,YEATS4
ADCY10P1.3,1.14682322310301e-09,-0.633808773562147,0.079,0.129,3.80596223051196e-05,L1,ADCY10P1
WNT5A.2,1.21608387350387e-09,0.917159716896763,0.138,0.095,4.03581755099729e-05,L1,WNT5A
ANKRD26.4,1.29373854994669e-09,-1.99150287180016,0.922,0.93,4.29353012570809e-05,L1,ANKRD26
DPH5.3,1.34271130442497e-09,-0.395083146888849,0.209,0.274,4.45605600599514e-05,L1,DPH5
LMCD1-AS1.4,1.35988874458444e-09,4.06399293054172,0.402,0.336,4.51306277665239e-05,L1,LMCD1-AS1
CRIPT.2,1.48220633344484e-09,-0.590028173703472,0.361,0.426,4.91899815880338e-05,L1,CRIPT
CDC42EP3.2,1.48513362108852e-09,-0.412748078333031,0.292,0.362,4.92871294830647e-05,L1,CDC42EP3
PPP1R35.1,1.514855155187e-09,-0.253733169898372,0.179,0.24,5.02734980351909e-05,L1,PPP1R35
ZNF41.3,1.53704414900012e-09,-0.388725940820068,0.226,0.29,5.10098841728669e-05,L1,ZNF41
ELP6.2,1.60926148480375e-09,-0.267730581882734,0.172,0.232,5.34065608961819e-05,L1,ELP6
SLC35F1.4,1.65888380235001e-09,-60.8161980127472,0.975,0.851,5.50533767485897e-05,L1,SLC35F1
KIAA0895,1.67592416438049e-09,-0.265667100117642,0.38,0.449,5.56188952432954e-05,L1,KIAA0895
SLC1A6.2,1.75626311790209e-09,-0.250628445803194,0.147,0.206,5.82851040938168e-05,L1,SLC1A6
VBP1.1,2.01709863151861e-09,-0.369436692953322,0.214,0.277,6.69414522842082e-05,L1,VBP1
LOC102724668.4,2.02612171822373e-09,-0.543992795310023,0.327,0.394,6.7240901462691e-05,L1,LOC102724668
CELF4.4,2.04701001065318e-09,-46.3528387775888,0.96,0.892,6.79341212235469e-05,L1,CELF4
TCP11L2.3,2.06585431280668e-09,-1.04556526289111,0.16,0.217,6.85595070791154e-05,L1,TCP11L2
LOC105374455.2,2.11201989304385e-09,0.914276784603146,0.127,0.087,7.00916041904463e-05,L1,LOC105374455
SCAMP1.4,2.15347530021051e-09,-4.14200849878233,0.811,0.841,7.1467384788086e-05,L1,SCAMP1
CTSF.3,2.2042795224592e-09,-0.28321513502168,0.437,0.504,7.31534245118535e-05,L1,CTSF
RAD21.4,2.31404721829101e-09,-0.854570875069846,0.555,0.625,7.67962850334237e-05,L1,RAD21
MRPS22.2,2.37615959142436e-09,-0.273947271439238,0.167,0.227,7.88576083606003e-05,L1,MRPS22
PHF1.2,2.54955492242875e-09,-0.337958497880575,0.342,0.407,8.46120792106428e-05,L1,PHF1
FAM69B.2,2.70180154381656e-09,-0.26674095563052,0.253,0.318,8.96646878346401e-05,L1,FAM69B
DPYSL4.2,2.73255081040697e-09,-0.262375611572534,0.231,0.294,9.06851637449761e-05,L1,DPYSL4
CLVS2.4,2.7713795049845e-09,-13.2949831512836,0.888,0.913,9.19737716319206e-05,L1,CLVS2
TTN.4,2.87242618659561e-09,-26.1657915151873,0.298,0.384,9.53272078545487e-05,L1,TTN
VSTM2L.3,2.90596389062883e-09,-1.03684678465708,0.346,0.411,9.64402236382991e-05,L1,VSTM2L
ZFAND6.3,2.94099739109657e-09,-0.944759921249944,0.303,0.369,9.76028804183217e-05,L1,ZFAND6
CBX1.2,3.03812441298396e-09,-0.297634836893996,0.223,0.286,0.000100826234893699,L1,CBX1
PRDX1.2,3.07648201285754e-09,-0.735190897631456,0.226,0.288,0.000102099208560703,L1,PRDX1
RGL2.2,3.18714848762921e-09,-0.322543486417074,0.234,0.296,0.000105771896858951,L1,RGL2
LOC105374492.2,3.34939191076211e-09,-0.719098475349503,0.075,0.123,0.000111156269342462,L1,LOC105374492
ZNF280B.2,3.49387430861875e-09,-0.317197897746092,0.222,0.284,0.000115951206680131,L1,ZNF280B
SRSF6.2,3.56950506818157e-09,-0.302850710350453,0.512,0.568,0.000118461164697742,L1,SRSF6
RPL30.2,3.70479914657187e-09,-0.475967573226777,0.409,0.473,0.000122951169277281,L1,RPL30
XRCC4.3,3.79385120208117e-09,-0.975515741517819,0.215,0.278,0.000125906539843468,L1,XRCC4
DACT3.1,3.81212120889673e-09,-0.268136120925105,0.177,0.237,0.000126512866559656,L1,DACT3
TTTY15.1,3.90521158848933e-09,-1.11958783904957,0.197,0.25,0.000129602256987195,L1,TTTY15
LOC101927252.3,3.92504095315603e-09,-0.402560577171202,0.065,0.11,0.000130260334112389,L1,LOC101927252
WNT2B,4.15438849250544e-09,-0.28770531287063,0.086,0.135,0.000137871690900778,L1,WNT2B
ARNT2.4,4.18254921414705e-09,-44.7889801032934,0.977,0.96,0.000138806260769898,L1,ARNT2
RBMX.3,4.29561682993011e-09,-0.327092496350277,0.521,0.584,0.000142558635734891,L1,RBMX
MBTPS2.2,4.35698210817592e-09,-0.427263978351695,0.292,0.358,0.000144595165224034,L1,MBTPS2
ELMSAN1,4.5519502961552e-09,-0.301238202579776,0.251,0.315,0.000151065574478503,L1,ELMSAN1
CACNA2D2.4,4.55924744281238e-09,-0.931619791962312,0.178,0.233,0.000151307744884614,L1,CACNA2D2
ZNF428.2,4.56153787233283e-09,-0.490681652866418,0.3,0.364,0.00015138375736911,L1,ZNF428
GPX4.4,4.58487271965918e-09,-3.27345284208127,0.354,0.415,0.000152158170947329,L1,GPX4
OSBPL2.3,4.59076386958041e-09,-0.452891182302341,0.252,0.313,0.000152353680539765,L1,OSBPL2
GABRG3.4,4.83045226070802e-09,-78.0010359445927,0.982,0.968,0.000160308219176117,L1,GABRG3
UHRF1BP1.2,4.91225788295023e-09,-0.676121092685642,0.376,0.438,0.000163023102361469,L1,UHRF1BP1
GIN1.1,5.03487399420568e-09,-0.271961113702237,0.16,0.217,0.000167092363245704,L1,GIN1
TMEM136.1,5.11246070504583e-09,-0.254162661975859,0.174,0.232,0.000169667233418356,L1,TMEM136
LOC105376839.2,5.14881420306517e-09,-0.992935053259446,0.252,0.304,0.000170873696957124,L1,LOC105376839
CREB3L2.3,5.21218352937359e-09,-0.250203597658087,0.128,0.182,0.000172976734789321,L1,CREB3L2
SLC10A7.4,5.23219831406554e-09,-21.5968337490686,0.471,0.515,0.000173640965448893,L1,SLC10A7
LOC101927027.4,5.30888993012297e-09,-0.419259231706681,0.258,0.32,0.000176186130110991,L1,LOC101927027
SRP9.1,5.35910874487461e-09,-0.776413540158266,0.344,0.414,0.000177852741916154,L1,SRP9
PPP1R2.3,5.60560923415356e-09,6.81363183622779,0.472,0.541,0.000186033353653854,L1,PPP1R2
MIF.4,5.60637262244455e-09,-1.06049511786872,0.278,0.341,0.000186058688221067,L1,MIF
AEN.4,6.413435896557e-09,-0.610793723126791,0.328,0.386,0.000212842697099037,L1,AEN
GALC.2,6.52709721812203e-09,-0.381194136019195,0.316,0.381,0.000216614775377816,L1,GALC
CDC73.3,6.52897812033707e-09,-4.4277731337908,0.713,0.773,0.000216677196879626,L1,CDC73
ASRGL1.2,6.54387438027357e-09,-0.377881970960643,0.25,0.313,0.000217171559058139,L1,ASRGL1
MRPL48.2,6.55729351961405e-09,-0.291747483374981,0.278,0.342,0.000217616900035431,L1,MRPL48
FRMD3.4,6.9159843590917e-09,-8.225870183577,0.495,0.411,0.000229520772925176,L1,FRMD3
DNMT1.3,6.91739393048085e-09,-0.418506921999465,0.31,0.371,0.000229567552370868,L1,DNMT1
DEK.1,6.94823572242842e-09,-0.361334424052536,0.184,0.242,0.000230591098920232,L1,DEK
TENM3.4,6.96540005203156e-09,-52.3455552526165,0.621,0.651,0.000231160731526771,L1,TENM3
PKIB.2,7.07944994881254e-09,-0.669424114956698,0.083,0.131,0.000234945705451242,L1,PKIB
